## N and stdeviations input for numbers at age NOTE: UPDATED in 2014 assessment
23728	12604	4689	4577	2538.5	4383.2	444.74	421.41	80.272	18.827	13.788	14.773	13.001	10.28	11.408
5038.4	2467.6	867.72	887.38	452.11	537.62	87.1	80.754	25.282	6.5844	5.317	5.8243	5.1712	4.2352	4.8628
## Corrrelation input for numbers at age NOTE: UPDATED from in 2014 2006 assessment
1	0.2371	0.1801	0.0185	0.0498	0.0535	0.0301	0.033	0.0287	0.0266	0.0293	0.0332	0.0351	0.0365	0.0401
0.2371	1	0.136	-0.0373	-0.0118	-0.0026	0.0024	0.0163	0.0155	0.0089	0.016	0.025	0.0278	0.03	0.0332
0.1801	0.136	1	0.117	0.1154	0.0679	0.0623	0.0601	0.0545	0.0561	0.0497	0.0486	0.0494	0.0502	0.0541
0.0185	-0.0373	0.117	1	0.1132	-0.0013	-0.0449	-0.0331	0.0385	0.0437	0.0493	0.0556	0.0586	0.062	0.0688
0.0498	-0.0118	0.1154	0.1132	1	0.4504	0.1702	0.1384	0.0736	0.0697	0.0625	0.066	0.0686	0.0707	0.0767
0.0535	-0.0026	0.0679	-0.0013	0.4504	1	0.3786	0.3408	0.154	0.1411	0.1323	0.1443	0.1507	0.1572	0.1693
0.0301	0.0024	0.0623	-0.0449	0.1702	0.3786	1	0.5544	0.1689	0.1388	0.1102	0.1144	0.1199	0.1248	0.1357
0.033	0.0163	0.0601	-0.0331	0.1384	0.3408	0.5544	1	0.2739	0.2214	0.1782	0.18	0.1881	0.1954	0.2118
0.0287	0.0155	0.0545	0.0385	0.0736	0.154	0.1689	0.2739	1	0.7622	0.4569	0.4172	0.4099	0.4055	0.4126
0.0266	0.0089	0.0561	0.0437	0.0697	0.1411	0.1388	0.2214	0.7622	1	0.5127	0.4485	0.4356	0.4284	0.4326
0.0293	0.016	0.0497	0.0493	0.0625	0.1323	0.1102	0.1782	0.4569	0.5127	1	0.7914	0.7704	0.7498	0.7407
0.0332	0.025	0.0486	0.0556	0.066	0.1443	0.1144	0.18	0.4172	0.4485	0.7914	1	0.9117	0.8651	0.8499
0.0351	0.0278	0.0494	0.0586	0.0686	0.1507	0.1199	0.1881	0.4099	0.4356	0.7704	0.9117	1	0.9127	0.8919
0.0365	0.03	0.0502	0.062	0.0707	0.1572	0.1248	0.1954	0.4055	0.4284	0.7498	0.8651	0.9127	1	0.9175
0.0401	0.0332	0.0541	0.0688	0.0767	0.1693	0.1357	0.2118	0.4126	0.4326	0.7407	0.8499	0.8919	0.9175	1
