#	Fshery	BTS	EIT
1964	100	0	0
1965	100	0	0
1966	100	0	0
1967	100	0	0
1968	100	0	0
1969	100	0	0
1970	100	0	0
1971	100	0	0
1972	100	0	0
1973	100	0	0
1974	100	0	0
1975	100	0	0
1976	100	0	0
1977	100	0	0
1978	100	0	0
1979	100	0	0
1980	100	0	3
1981	100	0	0
1982	100	0	0
1983	100	0	0
1984	100	0	0
1985	100	0	0
1986	100	0	0
1987	100	0	0
1988	100	0	0
1989	100	0	0
1990	100	0	0
1991	100	0	0
1992	100	0	0
1993	100	0	0
1994	100	0	0
1995	100	0	0
1996	100	0	0
1997	100	0	0
1998	100	0	0
1999	100	0	0
2000	100	0	0
2001	100	0	0
2002	100	0	0
2003	100	0	0
2004	100	0	0
2005	100	0	0
2006	100	0	0
2007	100	0	0
2008	100	0	0
2009	100	0	0
2010	100	0	0
2011	100	0	0
2012	100	0	0
2013	100	0	0
2014	100	0	0
2015	100	0	0
2016	100	0	0
