1965	0.5	0	0
1966	0.5	0	0
1967	0.5	0	0
1968	0.5	0	0
1969	0.5	0	0
1970	0.5	0	0
1971	0.5	0	0
1972	0.5	0	0
1973	0.5	0	0
1974	0.5	0	0
1975	0.5	0	0
1976	0.5	0	0
1977	0.5	0	0
1978	0.5	0	0
1979	0.5	0	0
1980	0.5	0	3
1981	0.5	0	0
1982	0.5	0	0
1983	0.5	0	0
1984	0.5	0	0
1985	0.5	0	0
1986	0.5	0	0
1987	0.5	0	0
1988	0.5	0	0
1989	0.5	0	0
1990	0.5	0	0
1991	0.5	0	0
1992	0.5	0	0
1993	0.5	0	0
1994	0.5	0	0
1995	0.5	0	0
1996	0.5	0	0
1997	0.5	0	0
1998	0.5	0	0
1999	0.5	0	0
2000	0.5	0	0
2001	0.5	0	0
2002	0.5	0	0
2003	0.5	0	0
2004	0.5	0	0
2005	0.5	0	0
2006	0.5	0	0
2007	0.5	0	0
2008	0.5	0	0
2009	0.5	0	0
2010	0.5	0	0
2011	0.5	0	0
2012	0.5	0	0
2013	0.5	0	0
2014	0.5	0	0
2015	0.5	0	0
2016	0.5	0	0
2017	0.5	0	0
2018	0.0	0	0
2019	0.0	0	0
2019	0.0	0	0
2020	0.0	0	0
